hour,timestamp,pv_real_kw,load_real_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,curtailed_kw,ens_kw,tariff,soc_kwh,violation,cost_diesel,cost_grid,cost_battery
16,2026-07-31 16:00:00-05:00,12.86799977586543,62.0792458451894,50.0,-0.7887539306760303,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
17,2026-07-31 17:00:00-05:00,6.017094532456987,63.252704616230645,57.23561008377366,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,3239.3720103548603,40.0,0.0
18,2026-07-31 18:00:00-05:00,1.4614728976306166,80.0,78.53852710236939,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,4593.75637905943,40.0,0.0
19,2026-07-31 19:00:00-05:00,0.17447461687475108,63.84210898714483,63.66763437027008,0.0,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,3638.738485144144,40.0,0.0
20,2026-07-31 20:00:00-05:00,0.17615931527643747,34.561790520580224,50.0,-15.614368794696212,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,2800.0,40.0,0.0
21,2026-07-31 21:00:00-05:00,0.16537884626582333,26.5100844859505,0.0,26.344705639684676,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,0.0,3728.2587895558545,0.0
22,2026-07-31 22:00:00-05:00,0.3744224128240054,19.11566057659668,0.0,18.741238163772675,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1539.299053101814,0.0
23,2026-07-31 23:00:00-05:00,0.24449604534355038,15.171967824941312,0.0,14.927471779597761,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1234.1977423678209,0.0
0,2026-08-01 00:00:00-05:00,0.3026412921441914,11.269355206115684,0.0,10.966713913971493,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,533.5021261287172,0.0
1,2026-08-01 01:00:00-05:00,0.3106342565457664,10.694233346499276,0.0,10.38359908995351,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,507.26195904790796,0.0
